wnba_player_id,projection_id,pp_projection_id,player_id,pp_game_id,start_time,pp_home_team,pp_away_team,player,pos,team,opp_team,line,prop_type,prop_norm,pick_type,standard_line,deviation_level,image_url,game_date,id_status,player_1,player_2,team_1,team_2,is_combo_player
315762,11844262,11844262,315762,149152,2026-05-03T19:00:00.000-04:00,,,Azzi Fudd,G,DAL,LVA,9.5,Points,pts,Standard,9.5,0,https://static.prizepicks.com/images/manual/Azzi.png,2026-05-03,OK,,,,,0
237844,11844268,11844268,237844,149152,2026-05-03T19:00:00.000-04:00,,,Jewell Loyd,G,LVA,DAL,9.5,Points,pts,Standard,9.5,0,https://static.prizepicks.com/images/players/NBA/Jewell_Loyd_WNBA_player_kl6eTaXsduFI7E6eDj4QuueY.webp,2026-05-03,OK,,,,,0
237836,11853505,11853505,237836,149152,2026-05-03T19:00:00.000-04:00,,,Paige Bueckers,G,DAL,LVA,9.5,Points,pts,Goblin,14.5,2,https://static.prizepicks.com/images/players/NBA/Paige_Bueckers_WNBA_player_9Y8nnqPB9PRhUk1Zb4Mlsb5c.webp,2026-05-03,OK,,,,,0
237840,11844266,11844266,237840,155440,2026-05-03T19:00:00.000-04:00,,,Kelsey Plum,G,LAS,,12.5,Points,pts,Standard,12.5,0,https://static.prizepicks.com/images/players/NBA/Kelsey_Plum_WNBA_player_1TLFqKeRDxvOfPzSxhKC31Yi.webp,2026-05-03,OK,,,,,0
197034,11844264,11844264,197034,155440,2026-05-03T19:00:00.000-04:00,,,Cameron Brink,F,LAS,,6.5,Points,pts,Standard,6.5,0,https://static.prizepicks.com/images/players/NBA/Cameron_Brink_WNBA_player_iXX6g2ZznhNde3uQhZhdBbZ.webp,2026-05-03,OK,,,,,0
237847,11717382,11717382,237847,150439,2026-05-08T19:30:00.000-04:00,,,Breanna Stewart,F,NYL,,24.5,Points,pts,Demon,,2,https://static.prizepicks.com/images/players/NBA/Breanna_Stewart_WNBA_player_0QbcmrMWR4KgqkSDi1fYPEeZ.webp,2026-05-03,OK,,,,,0
237848,11717394,11717394,237848,150439,2026-05-08T19:30:00.000-04:00,,,Sabrina Ionescu,G,NYL,,24.5,Points,pts,Demon,11.5,2,https://static.prizepicks.com/images/players/NBA/Sabrina_Ionescu_WNBA_player_P26gx0GUbxv35lMVCUU4z5Q5.webp,2026-05-03,OK,,,,,0
237847,11717381,11717381,237847,150439,2026-05-08T19:30:00.000-04:00,,,Breanna Stewart,F,NYL,,19.5,Points,pts,Demon,,1,https://static.prizepicks.com/images/players/NBA/Breanna_Stewart_WNBA_player_0QbcmrMWR4KgqkSDi1fYPEeZ.webp,2026-05-03,OK,,,,,0
237848,11717395,11717395,237848,150439,2026-05-08T19:30:00.000-04:00,,,Sabrina Ionescu,G,NYL,,19.5,Points,pts,Demon,11.5,1,https://static.prizepicks.com/images/players/NBA/Sabrina_Ionescu_WNBA_player_P26gx0GUbxv35lMVCUU4z5Q5.webp,2026-05-03,OK,,,,,0
237847,11717380,11717380,237847,150439,2026-05-08T19:30:00.000-04:00,,,Breanna Stewart,F,NYL,,14.5,Points,pts,Goblin,,1,https://static.prizepicks.com/images/players/NBA/Breanna_Stewart_WNBA_player_0QbcmrMWR4KgqkSDi1fYPEeZ.webp,2026-05-03,OK,,,,,0
237848,11717393,11717393,237848,150439,2026-05-08T19:30:00.000-04:00,,,Sabrina Ionescu,G,NYL,,14.5,Points,pts,Goblin,11.5,1,https://static.prizepicks.com/images/players/NBA/Sabrina_Ionescu_WNBA_player_P26gx0GUbxv35lMVCUU4z5Q5.webp,2026-05-03,OK,,,,,0
237847,11717385,11717385,237847,150439,2026-05-08T19:30:00.000-04:00,,,Breanna Stewart,F,NYL,,9.5,Rebounds,reb,Demon,,2,https://static.prizepicks.com/images/players/NBA/Breanna_Stewart_WNBA_player_0QbcmrMWR4KgqkSDi1fYPEeZ.webp,2026-05-03,OK,,,,,0
237848,11717391,11717391,237848,150439,2026-05-08T19:30:00.000-04:00,,,Sabrina Ionescu,G,NYL,,9.5,Assists,ast,Demon,3.5,2,https://static.prizepicks.com/images/players/NBA/Sabrina_Ionescu_WNBA_player_P26gx0GUbxv35lMVCUU4z5Q5.webp,2026-05-03,OK,,,,,0
237847,11717384,11717384,237847,150439,2026-05-08T19:30:00.000-04:00,,,Breanna Stewart,F,NYL,,7.5,Rebounds,reb,Demon,,1,https://static.prizepicks.com/images/players/NBA/Breanna_Stewart_WNBA_player_0QbcmrMWR4KgqkSDi1fYPEeZ.webp,2026-05-03,OK,,,,,0
237848,11717390,11717390,237848,150439,2026-05-08T19:30:00.000-04:00,,,Sabrina Ionescu,G,NYL,,7.5,Assists,ast,Demon,3.5,1,https://static.prizepicks.com/images/players/NBA/Sabrina_Ionescu_WNBA_player_P26gx0GUbxv35lMVCUU4z5Q5.webp,2026-05-03,OK,,,,,0
237848,11717398,11717398,237848,150439,2026-05-08T19:30:00.000-04:00,,,Sabrina Ionescu,G,NYL,,7.5,Rebounds,reb,Demon,,3,https://static.prizepicks.com/images/players/NBA/Sabrina_Ionescu_WNBA_player_P26gx0GUbxv35lMVCUU4z5Q5.webp,2026-05-03,OK,,,,,0
237847,11717378,11717378,237847,150439,2026-05-08T19:30:00.000-04:00,,,Breanna Stewart,F,NYL,,5.5,Assists,ast,Demon,,2,https://static.prizepicks.com/images/players/NBA/Breanna_Stewart_WNBA_player_0QbcmrMWR4KgqkSDi1fYPEeZ.webp,2026-05-03,OK,,,,,0
237847,11717383,11717383,237847,150439,2026-05-08T19:30:00.000-04:00,,,Breanna Stewart,F,NYL,,5.5,Rebounds,reb,Goblin,,1,https://static.prizepicks.com/images/players/NBA/Breanna_Stewart_WNBA_player_0QbcmrMWR4KgqkSDi1fYPEeZ.webp,2026-05-03,OK,,,,,0
237848,11717389,11717389,237848,150439,2026-05-08T19:30:00.000-04:00,,,Sabrina Ionescu,G,NYL,,5.5,Assists,ast,Goblin,3.5,1,https://static.prizepicks.com/images/players/NBA/Sabrina_Ionescu_WNBA_player_P26gx0GUbxv35lMVCUU4z5Q5.webp,2026-05-03,OK,,,,,0
237848,11717397,11717397,237848,150439,2026-05-08T19:30:00.000-04:00,,,Sabrina Ionescu,G,NYL,,5.5,Rebounds,reb,Demon,,2,https://static.prizepicks.com/images/players/NBA/Sabrina_Ionescu_WNBA_player_P26gx0GUbxv35lMVCUU4z5Q5.webp,2026-05-03,OK,,,,,0
237847,11717377,11717377,237847,150439,2026-05-08T19:30:00.000-04:00,,,Breanna Stewart,F,NYL,,3.5,Assists,ast,Demon,,1,https://static.prizepicks.com/images/players/NBA/Breanna_Stewart_WNBA_player_0QbcmrMWR4KgqkSDi1fYPEeZ.webp,2026-05-03,OK,,,,,0
237848,11717387,11717387,237848,150439,2026-05-08T19:30:00.000-04:00,,,Sabrina Ionescu,G,NYL,,3.5,3-PT Made,3ptmade,Demon,1.5,2,https://static.prizepicks.com/images/players/NBA/Sabrina_Ionescu_WNBA_player_P26gx0GUbxv35lMVCUU4z5Q5.webp,2026-05-03,OK,,,,,0
237848,11717396,11717396,237848,150439,2026-05-08T19:30:00.000-04:00,,,Sabrina Ionescu,G,NYL,,3.5,Rebounds,reb,Goblin,,1,https://static.prizepicks.com/images/players/NBA/Sabrina_Ionescu_WNBA_player_P26gx0GUbxv35lMVCUU4z5Q5.webp,2026-05-03,OK,,,,,0
237848,11717388,11717388,237848,150439,2026-05-08T19:30:00.000-04:00,,,Sabrina Ionescu,G,NYL,,2.5,3-PT Made,3ptmade,Demon,1.5,1,https://static.prizepicks.com/images/players/NBA/Sabrina_Ionescu_WNBA_player_P26gx0GUbxv35lMVCUU4z5Q5.webp,2026-05-03,OK,,,,,0
237848,11717386,11717386,237848,150439,2026-05-08T19:30:00.000-04:00,,,Sabrina Ionescu,G,NYL,,1.5,3-PT Made,3ptmade,Goblin,1.5,1,https://static.prizepicks.com/images/players/NBA/Sabrina_Ionescu_WNBA_player_P26gx0GUbxv35lMVCUU4z5Q5.webp,2026-05-03,OK,,,,,0
237847,11717379,11717379,237847,150439,2026-05-08T19:30:00.000-04:00,,,Breanna Stewart,F,NYL,,0.5,Double-Double,doubledouble,Demon,,1,https://static.prizepicks.com/images/players/NBA/Breanna_Stewart_WNBA_player_0QbcmrMWR4KgqkSDi1fYPEeZ.webp,2026-05-03,OK,,,,,0
237848,11717392,11717392,237848,150439,2026-05-08T19:30:00.000-04:00,,,Sabrina Ionescu,G,NYL,,0.5,Double-Double,doubledouble,Demon,,1,https://static.prizepicks.com/images/players/NBA/Sabrina_Ionescu_WNBA_player_P26gx0GUbxv35lMVCUU4z5Q5.webp,2026-05-03,OK,,,,,0
237835,11717419,11717419,237835,150721,2026-05-09T13:00:00.000-04:00,,,Arike Ogunbowale,G,DAL,IND,29.5,Pts+Asts,pa,Demon,,2,https://static.prizepicks.com/images/players/NBA/Arike_Ogunbowale_WNBA_player_li5EkQnXby20K9Lhu8gX4Ygc.webp,2026-05-03,OK,,,,,0
237852,11807003,11807003,237852,150721,2026-05-09T13:00:00.000-04:00,,,Kelsey Mitchell,G,IND,DAL,29.5,Points,pts,Demon,20.5,2,https://static.prizepicks.com/images/players/NBA/Kelsey_Mitchell_WNBA_player_EIjpvNmrTSUtZ3DS46UvarB1.webp,2026-05-03,OK,,,,,0
237835,11717416,11717416,237835,150721,2026-05-09T13:00:00.000-04:00,,,Arike Ogunbowale,G,DAL,IND,24.5,Points,pts,Demon,,2,https://static.prizepicks.com/images/players/NBA/Arike_Ogunbowale_WNBA_player_li5EkQnXby20K9Lhu8gX4Ygc.webp,2026-05-03,OK,,,,,0
237835,11717418,11717418,237835,150721,2026-05-09T13:00:00.000-04:00,,,Arike Ogunbowale,G,DAL,IND,24.5,Pts+Asts,pa,Demon,,1,https://static.prizepicks.com/images/players/NBA/Arike_Ogunbowale_WNBA_player_li5EkQnXby20K9Lhu8gX4Ygc.webp,2026-05-03,OK,,,,,0
237851,11717434,11717434,237851,150721,2026-05-09T13:00:00.000-04:00,,,Caitlin Clark,G,IND,DAL,24.5,Points,pts,Demon,19.0,1,https://static.prizepicks.com/images/players/NBA/Caitlin_Clark_WNBA_player_QSGioalNHPIX9vjS6b9g2AVO.webp,2026-05-03,OK,,,,,0
237852,11717445,11717445,237852,150721,2026-05-09T13:00:00.000-04:00,,,Kelsey Mitchell,G,IND,DAL,24.5,Points,pts,Demon,20.5,1,https://static.prizepicks.com/images/players/NBA/Kelsey_Mitchell_WNBA_player_EIjpvNmrTSUtZ3DS46UvarB1.webp,2026-05-03,OK,,,,,0
237836,11717462,11717462,237836,150721,2026-05-09T13:00:00.000-04:00,,,Paige Bueckers,G,DAL,IND,24.5,Points,pts,Demon,14.5,2,https://static.prizepicks.com/images/players/NBA/Paige_Bueckers_WNBA_player_9Y8nnqPB9PRhUk1Zb4Mlsb5c.webp,2026-05-03,OK,,,,,0
237852,11717446,11717446,237852,150721,2026-05-09T13:00:00.000-04:00,,,Kelsey Mitchell,G,IND,DAL,20.5,Points,pts,Standard,20.5,0,https://static.prizepicks.com/images/players/NBA/Kelsey_Mitchell_WNBA_player_EIjpvNmrTSUtZ3DS46UvarB1.webp,2026-05-03,OK,,,,,0
237853,11717402,11717402,237853,150721,2026-05-09T13:00:00.000-04:00,,,Aliyah Boston,C-F,IND,DAL,19.5,Points,pts,Demon,15.5,1,https://static.prizepicks.com/images/players/NBA/Aliyah_Boston_WNBA_player_G6uHubog9X1bQPpQo9lPzFr9.webp,2026-05-03,OK,,,,,0
237835,11717415,11717415,237835,150721,2026-05-09T13:00:00.000-04:00,,,Arike Ogunbowale,G,DAL,IND,19.5,Points,pts,Demon,,1,https://static.prizepicks.com/images/players/NBA/Arike_Ogunbowale_WNBA_player_li5EkQnXby20K9Lhu8gX4Ygc.webp,2026-05-03,OK,,,,,0
237835,11717417,11717417,237835,150721,2026-05-09T13:00:00.000-04:00,,,Arike Ogunbowale,G,DAL,IND,19.5,Pts+Asts,pa,Goblin,,1,https://static.prizepicks.com/images/players/NBA/Arike_Ogunbowale_WNBA_player_li5EkQnXby20K9Lhu8gX4Ygc.webp,2026-05-03,OK,,,,,0
315762,11717424,11717424,315762,150721,2026-05-09T13:00:00.000-04:00,,,Azzi Fudd,G,DAL,IND,19.5,Points,pts,Demon,9.5,3,https://static.prizepicks.com/images/manual/Azzi.png,2026-05-03,OK,,,,,0
198928,11717452,11717452,198928,150721,2026-05-09T13:00:00.000-04:00,,,Maddy Siegrist,F,DAL,IND,19.5,Points,pts,Demon,,3,https://static.prizepicks.com/images/players/NBA/Maddy_Siegrist_WNBA_player_PvhKfiewQCBz5r4ey5IRM2wR.webp,2026-05-03,OK,,,,,0
237851,11717435,11717435,237851,150721,2026-05-09T13:00:00.000-04:00,,,Caitlin Clark,G,IND,DAL,19.0,Points,pts,Standard,19.0,0,https://static.prizepicks.com/images/players/NBA/Caitlin_Clark_WNBA_player_QSGioalNHPIX9vjS6b9g2AVO.webp,2026-05-03,OK,,,,,0
237836,11717463,11717463,237836,150721,2026-05-09T13:00:00.000-04:00,,,Paige Bueckers,G,DAL,IND,19.0,Points,pts,Standard,14.5,0,https://static.prizepicks.com/images/players/NBA/Paige_Bueckers_WNBA_player_9Y8nnqPB9PRhUk1Zb4Mlsb5c.webp,2026-05-03,OK,,,,,0
315762,11717422,11717422,315762,150721,2026-05-09T13:00:00.000-04:00,,,Azzi Fudd,G,DAL,IND,17.5,Points,pts,Demon,9.5,2,https://static.prizepicks.com/images/manual/Azzi.png,2026-05-03,OK,,,,,0
237851,11717433,11717433,237851,150721,2026-05-09T13:00:00.000-04:00,,,Caitlin Clark,G,IND,DAL,17.5,Points,pts,Goblin,19.0,1,https://static.prizepicks.com/images/players/NBA/Caitlin_Clark_WNBA_player_QSGioalNHPIX9vjS6b9g2AVO.webp,2026-05-03,OK,,,,,0
198928,11717451,11717451,198928,150721,2026-05-09T13:00:00.000-04:00,,,Maddy Siegrist,F,DAL,IND,17.5,Points,pts,Demon,,2,https://static.prizepicks.com/images/players/NBA/Maddy_Siegrist_WNBA_player_PvhKfiewQCBz5r4ey5IRM2wR.webp,2026-05-03,OK,,,,,0
237853,11717403,11717403,237853,150721,2026-05-09T13:00:00.000-04:00,,,Aliyah Boston,C-F,IND,DAL,15.5,Points,pts,Standard,15.5,0,https://static.prizepicks.com/images/players/NBA/Aliyah_Boston_WNBA_player_G6uHubog9X1bQPpQo9lPzFr9.webp,2026-05-03,OK,,,,,0
237835,11717414,11717414,237835,150721,2026-05-09T13:00:00.000-04:00,,,Arike Ogunbowale,G,DAL,IND,14.5,Points,pts,Goblin,,1,https://static.prizepicks.com/images/players/NBA/Arike_Ogunbowale_WNBA_player_li5EkQnXby20K9Lhu8gX4Ygc.webp,2026-05-03,OK,,,,,0
315762,11717423,11717423,315762,150721,2026-05-09T13:00:00.000-04:00,,,Azzi Fudd,G,DAL,IND,14.5,Points,pts,Demon,9.5,1,https://static.prizepicks.com/images/manual/Azzi.png,2026-05-03,OK,,,,,0
237851,11717432,11717432,237851,150721,2026-05-09T13:00:00.000-04:00,,,Caitlin Clark,G,IND,DAL,14.5,Points,pts,Goblin,19.0,2,https://static.prizepicks.com/images/players/NBA/Caitlin_Clark_WNBA_player_QSGioalNHPIX9vjS6b9g2AVO.webp,2026-05-03,OK,,,,,0
198928,11717450,11717450,198928,150721,2026-05-09T13:00:00.000-04:00,,,Maddy Siegrist,F,DAL,IND,14.5,Points,pts,Demon,,1,https://static.prizepicks.com/images/players/NBA/Maddy_Siegrist_WNBA_player_PvhKfiewQCBz5r4ey5IRM2wR.webp,2026-05-03,OK,,,,,0
237836,11717461,11717461,237836,150721,2026-05-09T13:00:00.000-04:00,,,Paige Bueckers,G,DAL,IND,14.5,Points,pts,Goblin,14.5,1,https://static.prizepicks.com/images/players/NBA/Paige_Bueckers_WNBA_player_9Y8nnqPB9PRhUk1Zb4Mlsb5c.webp,2026-05-03,OK,,,,,0
315762,11717425,11717425,315762,150721,2026-05-09T13:00:00.000-04:00,,,Azzi Fudd,G,DAL,IND,12.5,Points,pts,Standard,9.5,0,https://static.prizepicks.com/images/manual/Azzi.png,2026-05-03,OK,,,,,0
237853,11717406,11717406,237853,150721,2026-05-09T13:00:00.000-04:00,,,Aliyah Boston,C-F,IND,DAL,11.5,Rebounds,reb,Demon,,2,https://static.prizepicks.com/images/players/NBA/Aliyah_Boston_WNBA_player_G6uHubog9X1bQPpQo9lPzFr9.webp,2026-05-03,OK,,,,,0
315762,11717421,11717421,315762,150721,2026-05-09T13:00:00.000-04:00,,,Azzi Fudd,G,DAL,IND,11.5,Points,pts,Goblin,9.5,1,https://static.prizepicks.com/images/manual/Azzi.png,2026-05-03,OK,,,,,0
237851,11717430,11717430,237851,150721,2026-05-09T13:00:00.000-04:00,,,Caitlin Clark,G,IND,DAL,11.5,Assists,ast,Demon,,2,https://static.prizepicks.com/images/players/NBA/Caitlin_Clark_WNBA_player_QSGioalNHPIX9vjS6b9g2AVO.webp,2026-05-03,OK,,,,,0
198928,11717449,11717449,198928,150721,2026-05-09T13:00:00.000-04:00,,,Maddy Siegrist,F,DAL,IND,11.5,Points,pts,Goblin,,1,https://static.prizepicks.com/images/players/NBA/Maddy_Siegrist_WNBA_player_PvhKfiewQCBz5r4ey5IRM2wR.webp,2026-05-03,OK,,,,,0
237853,11717405,11717405,237853,150721,2026-05-09T13:00:00.000-04:00,,,Aliyah Boston,C-F,IND,DAL,9.5,Rebounds,reb,Demon,,1,https://static.prizepicks.com/images/players/NBA/Aliyah_Boston_WNBA_player_G6uHubog9X1bQPpQo9lPzFr9.webp,2026-05-03,OK,,,,,0
315762,11717420,11717420,315762,150721,2026-05-09T13:00:00.000-04:00,,,Azzi Fudd,G,DAL,IND,9.5,Points,pts,Goblin,9.5,2,https://static.prizepicks.com/images/manual/Azzi.png,2026-05-03,OK,,,,,0
237851,11717431,11717431,237851,150721,2026-05-09T13:00:00.000-04:00,,,Caitlin Clark,G,IND,DAL,9.5,Assists,ast,Demon,,1,https://static.prizepicks.com/images/players/NBA/Caitlin_Clark_WNBA_player_QSGioalNHPIX9vjS6b9g2AVO.webp,2026-05-03,OK,,,,,0
198928,11717447,11717447,198928,150721,2026-05-09T13:00:00.000-04:00,,,Maddy Siegrist,F,DAL,IND,9.5,Points,pts,Goblin,,2,https://static.prizepicks.com/images/players/NBA/Maddy_Siegrist_WNBA_player_PvhKfiewQCBz5r4ey5IRM2wR.webp,2026-05-03,OK,,,,,0
237851,11717440,11717440,237851,150721,2026-05-09T13:00:00.000-04:00,,,Caitlin Clark,G,IND,DAL,8.5,Rebounds,reb,Demon,,3,https://static.prizepicks.com/images/players/NBA/Caitlin_Clark_WNBA_player_QSGioalNHPIX9vjS6b9g2AVO.webp,2026-05-03,OK,,,,,0
237836,11717460,11717460,237836,150721,2026-05-09T13:00:00.000-04:00,,,Paige Bueckers,G,DAL,IND,8.5,Assists,ast,Demon,3.5,3,https://static.prizepicks.com/images/players/NBA/Paige_Bueckers_WNBA_player_9Y8nnqPB9PRhUk1Zb4Mlsb5c.webp,2026-05-03,OK,,,,,0
237853,11717404,11717404,237853,150721,2026-05-09T13:00:00.000-04:00,,,Aliyah Boston,C-F,IND,DAL,7.5,Rebounds,reb,Goblin,,1,https://static.prizepicks.com/images/players/NBA/Aliyah_Boston_WNBA_player_G6uHubog9X1bQPpQo9lPzFr9.webp,2026-05-03,OK,,,,,0
237835,11717413,11717413,237835,150721,2026-05-09T13:00:00.000-04:00,,,Arike Ogunbowale,G,DAL,IND,7.5,Assists,ast,Demon,,3,https://static.prizepicks.com/images/players/NBA/Arike_Ogunbowale_WNBA_player_li5EkQnXby20K9Lhu8gX4Ygc.webp,2026-05-03,OK,,,,,0
237851,11717429,11717429,237851,150721,2026-05-09T13:00:00.000-04:00,,,Caitlin Clark,G,IND,DAL,7.5,Assists,ast,Goblin,,1,https://static.prizepicks.com/images/players/NBA/Caitlin_Clark_WNBA_player_QSGioalNHPIX9vjS6b9g2AVO.webp,2026-05-03,OK,,,,,0
237851,11717439,11717439,237851,150721,2026-05-09T13:00:00.000-04:00,,,Caitlin Clark,G,IND,DAL,7.5,Rebounds,reb,Demon,,2,https://static.prizepicks.com/images/players/NBA/Caitlin_Clark_WNBA_player_QSGioalNHPIX9vjS6b9g2AVO.webp,2026-05-03,OK,,,,,0
237836,11717459,11717459,237836,150721,2026-05-09T13:00:00.000-04:00,,,Paige Bueckers,G,DAL,IND,7.5,Assists,ast,Demon,3.5,2,https://static.prizepicks.com/images/players/NBA/Paige_Bueckers_WNBA_player_9Y8nnqPB9PRhUk1Zb4Mlsb5c.webp,2026-05-03,OK,,,,,0
237835,11717412,11717412,237835,150721,2026-05-09T13:00:00.000-04:00,,,Arike Ogunbowale,G,DAL,IND,6.5,Assists,ast,Demon,,2,https://static.prizepicks.com/images/players/NBA/Arike_Ogunbowale_WNBA_player_li5EkQnXby20K9Lhu8gX4Ygc.webp,2026-05-03,OK,,,,,0
237851,11717438,11717438,237851,150721,2026-05-09T13:00:00.000-04:00,,,Caitlin Clark,G,IND,DAL,6.5,Rebounds,reb,Demon,,1,https://static.prizepicks.com/images/players/NBA/Caitlin_Clark_WNBA_player_QSGioalNHPIX9vjS6b9g2AVO.webp,2026-05-03,OK,,,,,0
237836,11717458,11717458,237836,150721,2026-05-09T13:00:00.000-04:00,,,Paige Bueckers,G,DAL,IND,6.5,Assists,ast,Demon,3.5,1,https://static.prizepicks.com/images/players/NBA/Paige_Bueckers_WNBA_player_9Y8nnqPB9PRhUk1Zb4Mlsb5c.webp,2026-05-03,OK,,,,,0
237836,11717465,11717465,237836,150721,2026-05-09T13:00:00.000-04:00,,,Paige Bueckers,G,DAL,IND,6.5,Rebounds,reb,Demon,,2,https://static.prizepicks.com/images/players/NBA/Paige_Bueckers_WNBA_player_9Y8nnqPB9PRhUk1Zb4Mlsb5c.webp,2026-05-03,OK,,,,,0
237853,11717399,11717399,237853,150721,2026-05-09T13:00:00.000-04:00,,,Aliyah Boston,C-F,IND,DAL,5.5,Assists,ast,Demon,,1,https://static.prizepicks.com/images/players/NBA/Aliyah_Boston_WNBA_player_G6uHubog9X1bQPpQo9lPzFr9.webp,2026-05-03,OK,,,,,0
237835,11717411,11717411,237835,150721,2026-05-09T13:00:00.000-04:00,,,Arike Ogunbowale,G,DAL,IND,5.5,Assists,ast,Demon,,1,https://static.prizepicks.com/images/players/NBA/Arike_Ogunbowale_WNBA_player_li5EkQnXby20K9Lhu8gX4Ygc.webp,2026-05-03,OK,,,,,0
237836,11717464,11717464,237836,150721,2026-05-09T13:00:00.000-04:00,,,Paige Bueckers,G,DAL,IND,5.5,Rebounds,reb,Demon,,1,https://static.prizepicks.com/images/players/NBA/Paige_Bueckers_WNBA_player_9Y8nnqPB9PRhUk1Zb4Mlsb5c.webp,2026-05-03,OK,,,,,0
237851,11717428,11717428,237851,150721,2026-05-09T13:00:00.000-04:00,,,Caitlin Clark,G,IND,DAL,4.5,3-PT Made,3ptmade,Demon,,2,https://static.prizepicks.com/images/players/NBA/Caitlin_Clark_WNBA_player_QSGioalNHPIX9vjS6b9g2AVO.webp,2026-05-03,OK,,,,,0
